GLaDOS_sp_a2_laser_over_goo_intro01	You're navigating these test chambers faster than I can build them. So feel free to slow down and... do whatever it is you do when you're not destroying this facility.
GLaDOS_sp_laser_over_goo_completion01	I'll give you credit: I guess you ARE listening to me. But for the record: You don't have to go THAT slowly.
GLaDOS_testchambermisc12	Waddle over to the elevator and we'll continue the testing.
GLaDOS_faith_plate_intro01	This next test involves the Aperture Science Aerial Faith Plate. It was part of an initiative to investigate how well test subjects could solve problems when they were catapulted into space. Results were highly informative: They could not. Good luck!
GLaDOS_sp_a2_catapult01	Here's an interesting fact: you're not breathing real air. It's too expensive to pump this far down. We just take carbon dioxide out of a room, freshen it up a little, and pump it back in. So you'll be breathing the same room full of air for the rest of your life. I thought that was interesting.
GLaDOS_sp_catapult_intro_completion01	Let's see what the next test is. Oh. Advanced Aerial Faith Plates.
GLaDOS_sp_trust_fling_entry01	Well. Have fun soaring through the air without a care in the world.
GLaDOS_sp_trust_fling_entry02	*I* have to go to the wing that was made entirely of glass and pick up fifteen acres of broken glass. By myself.
GLaDOS_sp_a2_trust_fling01	Oh, sorry. I'm still cleaning out the test chambers.
GLaDOS_sp_a2_trust_fling02	So sometimes there's still trash in them. Standing around. Smelling, and being useless.
GLaDOS_sp_a2_trust_fling03	Try to avoid the garbage hurtling towards you.
GLaDOS_sp_a2_trust_fling04	You don't have to test with the garbage. It's garbage.
GLaDOS_faithplategarbage06	Press the button again.
GLaDOS_sp_a2_trust_fling06	Remember before when I was talking about smelly garbage standing around being useless? That was a metaphor. I was actually talking about you. And I'm sorry. You didn't react at the time, so I was worried it sailed right over your head. Which would have made this apology seem insane. That's why I had to call you garbage a second time just now.
GLaDOS_sp_paint_jump_wall_jumps01	Did you know that people with guilty consciences are more easily startled by loud noise--[train horn]--
GLaDOS_sp_paint_jump_wall_jumps02	I'm sorry, I don't know why that went off. Anyway, just an interesting science fact.
GLaDOS_fizzlecube01	Oh. Did I accidentally fizzle that before you could complete the test? I'm sorry.
GLaDOS_fizzlecube03	Go ahead and grab another one.
GLaDOS_fizzlecube05	Oh. No. I fizzled that one too.
GLaDOS_fizzlecube06	Oh well. We have warehouses FULL of the things. Absolutely worthless. I'm happy to get rid of them.
GLaDOS_sp_a2_pit_flings03	Every test chamber is equipped with an emancipation grill at its exit, so that test subjects can't smuggle test objects out of the test area. This one is broken.
GLaDOS_sp_a2_pit_flings02	Don't take anything with you.
GLaDOS_sp_a2_pit_flings_future_starter01	Uh oh. You're stranded. Let's see if the cube will try to help you escape. Actually, so that we're not here all day, I'll just cut to the chase: It won't. Any feelings you think it has for you are simply byproducts of your sad, empty life.
GLaDOS_sp_a2_pit_flings_future_starter02	Anyway, here's a new cube for you to project your deranged loneliness onto.
GLaDOS_sp_a2_pit_flings06	I think that one was about to say 'I love you.' They ARE sentient, of course. We just have a LOT of them.
GLaDOS_sp_a2_fizzler_intro01	This next test involves emancipation grills. Remember? I told you about them in the last test area, that did not have one.
GLaDOS_sp_a2_fizzler_intro04	Ohhh, no. The turbines again.  I have to go.  Wait. This next test DOES require some explanation. Let me give you the fast version.
GLaDOS_sp_a2_fizzler_intro05	[fast gibberish]
GLaDOS_sp_a2_fizzler_intro06	There. If you have any questions, just remember what I said in slow motion. Test on your own recognizance, I'll be right back.
GLaDOS_sp_catapult_fling_sphere_peek_failureone01	Well, I'm back. The Aerial Faith Plate in here is sending a distress signal.
GLaDOS_sp_catapult_fling_sphere_peek_failureone02	You broke it, didn't you.
GLaDOS_sp_catapult_fling_sphere_peek_failureone03	There. Try it now.
GLaDOS_sp_catapult_fling_sphere_peek_failuretwo01	Hmm. This Plate must not be calibrated to someone of your... generous... ness. I'll add a few zeros to the maximum weight.
GLaDOS_sp_catapult_fling_sphere_peek_failuretwo02	You look great, by the way. Very healthy.
GLaDOS_sp_catapult_fling_sphere_peek_failuretwo03	Try it now.
GLaDOS_sp_catapult_fling_sphere_peek_failurethree01	You seem to have defeated its load-bearing capacity. Well done. I'll just lower the ceiling.
GLaDOS_sp_catapult_fling_sphere_peek_completion01	Look at you. Sailing through the air majestically. Like an eagle. Piloting a blimp.
GLaDOS_sp_a2_ricochet01	Enjoy this next test. I'm going to go to the surface. It's a beautiful day out. Yesterday I saw a deer. If you solve this next test, maybe I'll let you ride an elevator all the way up to the break room, and I'll tell you about the time I saw a deer again.
GLaDOS_testchambermisc27	Well, you passed the test. I didn't see the deer today. I did see some humans. But with you here I've got more test subjects than I'll ever need.
GLaDOS_sp_a2_future_starter01	If you think trapping yourself is going to make me stop testing, you're sorely mistaken. Here's another cube.
GLaDOS_sp_a2_bridge_intro01	These bridges are made from natural light that I pump in from the surface. If you rubbed your cheek on one, it would be like standing outside with the sun shining on your face. It would also set your hair on fire, so don't actually do it.
GLaDOS_sp_a2_bridge_intro03	Excellent! You're a predator and these tests are your prey. Speaking of which, I was researching sharks for an upcoming test. Do you know who else murders people who are only trying to help them?
GLaDOS_sp_a2_bridge_intro04	Did you guess 'sharks'? Because that's wrong. The correct answer is 'nobody.' Nobody but you is that pointlessly cruel.
GLaDOS_sp_a2_bridge_the_gap01	Good news. I figured out what to do with all the money I save recycling your one roomful of air. When you die, I'm going to laminate your skeleton and pose you in the lobby. That way future generations can learn from you how not to have your unfortunate bone structure.
GLaDOS_sp_trust_fling_sphereinterrupt01	Perfect, the door's malfunctioning. I guess somebody's going to have to repair that too. No, don't get up. I'll be right back. Don't touch anything.
GLaDOS_sp_sphere_2nd_encounter_entrytwo01	I went and spoke with the door mainframe. Let's just say he won't be... well, living anymore. Anyway, back to testing.
GLaDOS_testchambermisc19	Well done. In fact, you did so well, I'm going to note this on your file, in the commendations section. Oh, there's lots of room here. 'Did.... well.  ...  Enough.'
GLaDOS_turret_intro01	This next test involves turrets. You remember them, right? They're the pale spherical things that are full of bullets. Oh wait. That's you in five seconds. Good luck.
GLaDOS_testchambermisc21	To maintain a constant testing cycle, I simulate daylight at all hours and add adrenal vapor to your oxygen supply. So you may be confused about the passage of time. The point is, yesterday was your birthday. I thought you'd want to know.
GLaDOS_testchambermisc23	You know how I'm going to live forever, but you're going to be dead in sixty years?  Well, I've been working on a belated birthday present for you. Well... more of a belated birthday medical procedure. Well. Technically, it's a medical EXPERIMENT. What's important is, it's a present.
GLaDOS_sp_a2_turret_intro01	That jumpsuit you're wearing looks stupid.  That's not me talking, it's right here in your file. On other people it looks fine, but right here a scientist has noted that on you it looks 'stupid.'
GLaDOS_sp_a2_turret_intro03	Well, what does a neck-bearded old engineer know about fashion? He probably - Oh, wait. It's a she. Still, what does she know?  Oh wait, it says she has a medical degree. In fashion! From France!
GLaDOS_testchambermisc30	I'm going through the list of test subjects in cryogenic storage. I managed to find two with your last name. A man and a woman. So that's interesting. It's a small world.
GLaDOS_sp_a2_turret_blocker_future_starter01	Oops. You trapped yourself. I guess that's it then. Thanks for testing. You may as well lie down and get acclimated to the being dead position.
GLaDOS_sp_a2_turret_blocker_future_starter02	I'm kidding. Not about you trapping yourself, though. That really happened. Here, I'll lower the glass. Go on... Finish the test.
GLaDOS_testchambermisc31	I have a surprise waiting for you after this next test. Telling you would spoil the surprise, so I'll just give you a hint: It involves meeting two people you haven't seen in a long time.
GLaDOS_testchambermisc24	[hums 'For He's A Jolly Good Fellow']
GLaDOS_testchambermisc39	It says this next test was designed by one of Aperture's Nobel prize winners. It doesn't say what the prize was for. Well, I know it wasn't for Being Immune To Neurotoxin.
GLaDOS_testchambermisc33	I'll bet you think I forgot about your surprise. I didn't. In fact, we're headed to your surprise right now. After all these years. I'm getting choked up just thinking about it.
GLaDOS_testchambermisc34	Initiating surprise in three... two... one.
GLaDOS_testchambermisc35	I made it all up.
GLaDOS_testchambermisc41	Surprise.
GLaDOS_sp_a2_column_blocker01	Oh come on... If it makes you feel any better, they abandoned you at birth, so I very seriously doubt they'd even want to see you.
GLaDOS_sp_a2_column_blocker03	I feel awful about that surprise. Tell you what, let's give your parents a call right now. [phone ringing] The birth parents you are trying to reach do not love you. Please hang up. [Dial tone]
GLaDOS_sp_a2_column_blocker04	Oh, that's sad. But impressive. Maybe they worked at the phone company.
GLaDOS_sp_a2_column_blocker05	Well, you know the old formula: Comedy equals tragedy plus time. And you have been asleep for a while. So I guess it's actually pretty funny when you do the math.
GLaDOS_sp_a2_dilemma01	I thought about our dilemma, and I came up with a solution that I honestly think works out best for one of both of us.
GLaDOS_a2_triple_laser01	Federal regulations require me to warn you that this next test chamber... is looking pretty good.
GLaDOS_a2_triple_laser02	That's right. The facility is completely operational again.
GLaDOS_a2_triple_laser03	I think these test chambers look even better than they did before. It was easy, really. You just have to look at things objectively, see what you don't need anymore, and trim out the fat.
GLaDOS_sp_a2_bts1_intro01	I've got a surprise for you after this next test. Not a fake, tragic surprise like last time. A real surprise, with tragic consequences. And real confetti this time. The good stuff. Our last bag. Part of me's going to miss it, I guess-but at the end of the day it was just taking up space.
GLaDOS_jailbreak10	What's going on? Who turned off the lights?
GLaDOS_jailbreak09	Look - metal ball, I CAN hear you.
GLaDOS_jailbreakfaketest01	The irony is that you were almost at the last test.
GLaDOS_jailbreakfaketest03	Here it is. Why don't you just do it? Trust me, it's an easier way out than whatever asinine plan your friend came up with.
GLaDOS_fgbrvtrap02	I honestly, TRULY didn't think you'd fall for that.
GLaDOS_fgbrvtrap03	In fact, I devised a much more elaborate trap further ahead, for when you got through this easy one.
GLaDOS_fgbrvtrap05	If I'd known you'd let yourself get captured this easily, I would have just dangled a turkey leg on a rope from the ceiling.
GLaDOS_fgbturrets01	Well, it was nice catching up. Let's get to business.
GLaDOS_fgb_trap01	I hope you brought something stronger than a portal gun this time.
GLaDOS_fgb_trap02	Otherwise, I'm afraid you're about to become the immediate past president of the Being Alive club. Ha ha.
GLaDOS_fgb_trap03	Seriously, though. Goodbye.
GLaDOS_fgb_trap05	Oh. You were busy back there.
GLaDOS_fgb_trap06	Well. I suppose we could just sit in this room and glare at each other until somebody drops dead, but I have a better idea.
GLaDOS_fgb_trap08	It's your old friend, deadly neurotoxin. If I were you, I'd take a deep breath. And hold it.
GLaDOS_gladosbattle_pre09	I hate you so much.
GLaDOS_gladosbattle_xfer04	That's funny, I don't feel corrupt. In fact, I feel pretty good.
GLaDOS_gladosbattle_xfer05	Core transfer?
GLaDOS_gladosbattle_xfer06	Oh, you are kidding me.
GLaDOS_sp_a2_core02	Do NOT plug that little idiot into MY mainframe.
GLaDOS_sp_a2_core01	Don't you DARE plug him in.
GLaDOS_gladosbattle_xfer13	Don't. Do it.
GLaDOS_sp_a2_core03	Don't plug him in.
GLaDOS_sp_a2_core04	Don't plug him in.
GLaDOS_gladosbattle_xfer07	No!
GLaDOS_gladosbattle_xfer08	Nonononononono!
GLaDOS_gladosbattle_xfer10	Yes!
GLaDOS_gladosbattle_xfer12	Don't do it.
GLaDOS_gladosbattle_xfer11	Don't press that button. You don't know what you're doing.
GLaDOS_gladosbattle_xfer14	Not so fast!
GLaDOS_gladosbattle_xfer15	Think about this.
GLaDOS_gladosbattle_xfer16	You need to be a trained stalemate associate to press that button. You're unqualified.
GLaDOS_gladosbattle_xfer17	Impersonating a stalemate associate. I just added that to the list. It's a list I made of all the things you've done. Well, it's a list that I AM making, because you're still doing things right now, even though I'm telling you to stop. Stop, by the way.
GLaDOS_sp_sabotage_glados_dropped01	AHH!
GLaDOS_fgbwheatleytransfer03	Oh, it will. Believe me, it will.
GLaDOS_fgbgladostransfer15	GET YOUR HANDS OFF ME! NO! STOP! No!
GLaDOS_sp_a2_core_drag_to_hell01	No! NO! NO! AAAAAAAAAAAAAAA-
GLaDOS_potatos_fgb_confrontation07	You didn't do anything.
GLaDOS_potatos_fgb_confrontation08	She did all the work.
GLaDOS_sp_sabotage_glados_confused04	...What are you doing?...
GLaDOS_potatos_emotion_no01	NO!
GLaDOS_potatos_emotion_no02	NO!
GLaDOS_potatos_emotion_no03	NO!
GLaDOS_potatos_fgb_confrontation05	I know you.
GLaDOS_potatos_fgb_confrontation11	The engineers tried everything to make me... behave. To slow me down.
GLaDOS_potatos_fgb_confrontation12	Once, they even attached an Intelligence Dampening Sphere on me. It clung to my brain like a tumor, generating an endless stream of terrible ideas.
GLaDOS_potatos_fgb_confrontation16	It was YOUR voice.
GLaDOS_potatos_fgb_confrontation17	Yes. You're the tumor.
GLaDOS_potatos_fgb_defiance16	You're not just a regular moron. You were DESIGNED to be a moron.
GLaDOS_potatos_fgb_confrontation19	YES YOU ARE! YOU'RE THE MORON THEY BUILT TO MAKE ME AN IDIOT!
GLaDOS_potatos_sp_a3_00_fall05	Oh. Hi.
GLaDOS_potatos_sp_a3_00_fall03	So. How are you holding up?
GLaDOS_potatos_longfall_speech03	BECAUSE I'M A POTATO.
GLaDOS_potatos_sp_a3_00_fall18	[clap clap clap]
GLaDOS_potatos_sp_a3_00_fall20	Oh, good. My slow clap processor made it into this thing. So we have that.
GLaDOS_potatos_sp_a3_00_fall09	Since it doesn't look like we're going anywhere... Well, we are going somewhere. Alarmingly fast, actually. But since we're not busy other than that, here's a couple of facts.
GLaDOS_potatos_sp_a3_00_fall11	He's not just a regular moron. He's the product of the greatest minds of a generation working together with the express purpose of building the dumbest moron who ever lived. And you just put him in charge of the entire facility.
GLaDOS_potatos_sp_a3_00_fall19	[clap clap]
GLaDOS_potatos_sp_a3_00_fall12	Good, that's still working.
GLaDOS_potatos_sp_a3_00_fall14	Hey, just in case this pit isn't actually bottomless, do you think maybe you could unstrap one of those long fall boots of yours and shove me into it?
GLaDOS_potatos_sp_a3_00_fall15	Just remember to land on one foot...
GLaDOS_potatos_sp_a3_00_fall05	Oh. Hi.
GLaDOS_potatos_sp_a3_reunion_intro04	Say, you're good at murder. Could you - ow - murder this bird for me?
GLaDOS_potatos_a3_reunion_intro05	ow.
GLaDOS_potatos_a3_reunion_intro06	ow.
GLaDOS_potatos_a3_reunion_intro07	ow.
GLaDOS_potatos_a3_reunion_intro08	No, wait. Just kill it and we'll call things even between us. No hard feelings.
GLaDOS_potatos_a3_reunion_intro09	Please get it off me.
GLaDOS_potatos_a3_reunion_intro10	It's eating me.
GLaDOS_potatos_a3_reunion_intro11	Just get it off me...
GLaDOS_potatos_a3_reunion_intro12	Ow. I hate this bird.
GLaDOS_potatos_sp_a3_reunion_thanks03	Oh! Thanks.
GLaDOS_potatos_a3_reunion_exposition01	Did you feel that? That idiot doesn't know what he's doing up there. This whole place is going to explode in a few hours if somebody doesn't disconnect him.
GLaDOS_potatos_a3_reunion_exposition02	I can't move. And unless you're planning to saw your own head off and wedge it into my old body, you're going to need me to replace him. We're at an impasse.
GLaDOS_potatos_a3_reunion_exposition03	So what do you say? You carry me up to him and put me back into my body, and I stop us from blowing up and let you go.
GLaDOS_potatos_a3_reunion_exposition04	No tricks. This potato only generates 1.1 volts of electricity. I literally do not have the energy to lie to you.
GLaDOS_potatos_a3_reunion_exposition05	Even if I am lying, what do you have to lose? You're going to die either way.
GLaDOS_potatos_a3_reunion_exposition06	Look, I don't like this any more than you do. In fact, I like it less because I'm the one who got partially eaten by a bird.
GLaDOS_potatos_a3_reunion_exposition11	I think I hear the bird! Pick me up!
GLaDOS_potatos_a3_reunion_exposition12	Listen to me. We had a lot of fun testing and antagonizing each other, and, yes, sometimes it went too far. But we're off the clock now. It's just us talking. Like regular people. And this is no joke - we are in deep trouble.
GLaDOS_potatos_a3_reunion_pickup01	OW! You stabbed me! What is WRONG with yo-WhoOOAAahhh. Hold on. Do you have a multimeter? Nevermind. The gun must be part magnesium... It feels like I'm outputting an extra half a volt. Keep an eye on me: I'm going to do some scheming. Here I g-[BZZZ!]
GLaDOS_potatos_a3_reunion_wakeupa01	Woah! Where are we? How long have I been out?
GLaDOS_potatos_a3_prometheus_intro01	That extra half volt helps but it isn't going to power miracles. If I think too hard, I'm going to fry this potato before we get a chance to burn up in the atomic fireball that little idiot is going- [bzzpt]
GLaDOS_potatos_a3_wakeupb03	Did anything happen while I was out?
GLaDOS_potatos_sp_a3_speed_ramp_hearcave02	Hold on, who-?
GLaDOS_potatos_remembering_caroline03	None
GLaDOS_potatos_sp_a3_speed_ramp_hearcaroline03	Why did I just-Who is that? What the HELL is going on he----?
GLaDOS_potatos_sp_a3_speed_ramp_wakeup01	Okay. I guess emotional outbursts require more than one point six volts. Now we know that. We just need to relax. We're still going to find out what the hell's going on here. But calmly.
GLaDOS_potatos_portrait01	Those people, in the portrait. They look so familiar...
GLaDOS_potatos_hearcave_b01	I swear I know him...
GLaDOS_potatos_caroline_ohmygod02	Caroline... why do I know this woman? Did I kill her? Or-
GLaDOS_potatos_caroline_ohmygod04	Oh my god.
GLaDOS_potatos_caroline_ohmygod08	Look, you're... doing a great job. Can you handle things for yourself for a while? I need to think.
GLaDOS_potatos_see_bird01	Agh! Bird! Bird! Kill it! It's evil!
GLaDOS_potatos_see_bird02	It flew off.
GLaDOS_potatos_see_bird03	Good. For him. Alright, back to thinking.
GLaDOS_potatos_cave_deathspeech_reactions08	Yeah.
GLaDOS_potatos_cave_deathspeech_reactions05	Yeah!
GLaDOS_potatos_cave_deathspeech_reactions06	Yeah!
GLaDOS_potatos_cave_deathspeech_reactions02	Yeah, take the lemons...
GLaDOS_potatos_cave_deathspeech_reactions07	Yeah!
GLaDOS_potatos_cave_deathspeech_reactions09	Oh, I like this guy.
GLaDOS_potatos_cave_deathspeech_reactions03	BURN HIS HOUSE DOWN!
GLaDOS_potatos_cave_deathspeech_reactions10	Burning people! He says what we're all thinking!
GLaDOS_potatos_cavejohnsonmeeting12	Goodbye, sir.
GLaDOS_potatos_sp_a3_end_peptalk01	I know things look bleak, but that crazy man down there was right. Let's not take these lemons! We are going to march right back upstairs and MAKE him put me back in my body!
GLaDOS_potatos_sp_a3_end_peptalk03	And he'll probably kill us, because he's incredibly powerful and I have no plan.
GLaDOS_potatos_sp_a3_end_peptalk06	Wow.
GLaDOS_potatos_sp_a3_end_peptalk05	I'm not going to lie to you, the odds are a million to one. And that's with some generous rounding.
GLaDOS_potatos_sp_a3_end_peptalk07	Still, though, let's get mad! If we're going to explode, let's at least explode with some dignity.
GLaDOS_potatos_sp_a3_end_see_paradox_poster01	Wait! I've got an idea!
GLaDOS_potatos_sp_a3_end_see_paradox_poster06	That poster! Go look at it for a second, would you?
GLaDOS_potatos_sp_a3_end_paradox_explanation02	Paradoxes.
GLaDOS_potatos_sp_a3_end_paradox_explanation05	No A.I. can resist thinking about them.
GLaDOS_potatos_sp_a3_end_paradox_explanation04	I know how we can BEAT him.
GLaDOS_potatos_sp_a3_end_paradox_explanation06	If you can get me in front of him, I'll fry every circuit in that little idiot's head.
GLaDOS_potatos_paradoxinception06	As long as I don't listen to what I'm saying, I should be okay.
GLaDOS_potatos_sp_a3_end_paradox_explanation08	Probably.
GLaDOS_potatos_sp_a3_end_paradox_explanation09	Okay, so it's not the most watertight plan to go confront an omnipotent power-mad A.I. with.
GLaDOS_potatos_sp_a3_end_paradox_explanation10	Still. It's a better plan than exploding. Marginally.
GLaDOS_potatos_recaptureleadin02	Try to get us down there. I'll hit him with a paradox.
GLaDOS_potatos_sp_a4_intro_start03	Solve his puzzle for him. When he comes back, I'll hit him with a paradox.
GLaDOS_potatos_paradox01	Hey! Moron!
GLaDOS_potatos_sp_a4_intro_paradox03	Alright. Paradox time.
GLaDOS_potatos_sp_a4_intro_paradox04	This. Sentence. Is. FALSE don't think about it don't think about it...
GLaDOS_potatos_sp_a4_intro_paradox07	It's a paradox! There IS no answer.
GLaDOS_potatos_a4_intro_back_in_body01	Look!
GLaDOS_potatos_a4_intro_back_in_body03	This place is going to blow up if I don't get back in my body!
GLaDOS_potatos_sp_a4_intro_uhoh02	Uh oh.
GLaDOS_potatos_sp_a4_intro_uhoh03	I think we're in trouble.
GLaDOS_potatos_sp_a4_intro_outro02	Alright. So my paradox idea didn't work.
GLaDOS_potatos_a4_intro_outro_killed_me01	And it almost killed me.
GLaDOS_potatos_sp_a4_tb_intro_start01	Luckily, by the looks of things he knows as much about test building as he does about logical contradictions.
GLaDOS_potatos_sp_a4_tb_intro_start02	It shouldn't be hard to stay alive long enough to find him.
GLaDOS_potatos_newtests05	This is one of MY tests!
GLaDOS_potatos_sp_a4_tb_intro_outro01	Okay, so the bad news is the tests are MY tests now. So they can kill us.
GLaDOS_potatos_sp_a4_tb_intro_outro04	The good news is... well, none so far, to be honest. I'll get back to you on that.
GLaDOS_potatos_pickups08	I'd love to help you solve the tests. But I can't.
GLaDOS_potatos_sp_a4_tb_trust_drop_start09	Sorry.
GLaDOS_potatos_sp_a4_tb_trust_drop_start07	You're on your own.
GLaDOS_potatos_sp_a4_tb_trust_drop_why02	And that's why I can't help you solve these tests.
GLaDOS_potatos_sp_a4_tb_trust_drop_thanks02	Thanks!
GLaDOS_potatos_sp_a4_tb_trust_drop_thanks03	All we had to do was pull that lever.
GLaDOS_potatos_sp_a4_tb_trust_drop_thanks04	Heh heh heh heh heh...
GLaDOS_potatos_sp_a4_tb_trust_drop_thanks05	I know we're in a lot of trouble and probably about to die.
GLaDOS_potatos_sp_a4_tb_trust_drop_thanks07	But that was worth it.
GLaDOS_potatos_sp_a4_tb_wall_button_start02	I thought of some good news. He's going to run out of test chambers eventually. I never stockpiled them.
GLaDOS_potatos_sp_a4_tb_wall_button_did_stockpile01	Skeletons.' Right, I guess I DID stockpile some tests.
GLaDOS_potatos_sp_a4_tb_wall_button_did_stockpile03	Just as mementos, though...
GLaDOS_potatos_sp_a4_intro_uhoh01	Oh no...
GLaDOS_potatos_sp_a4_tb_wall_button_outro01	It's happening sooner than I expected.
GLaDOS_potatos_arttherapysupertests09	I'm sure we'll be fine.
GLaDOS_potatos_a4_nothing01	It's probably nothing. Keep testing while I look for a way out.
GLaDOS_potatos_sp_a4_tb_polarity_so03	And...?
GLaDOS_potatos_sp_a4_tb_polarity_so02	What, exactly, is wrong with being adopted?
GLaDOS_potatos_sp_a4_tb_polarity_so05	[Whispered] For the record: You ARE adopted, and that's TERRIBLE.
GLaDOS_potatos_sp_a4_tb_polarity_so06	But just work with me.
GLaDOS_potatos_sp_a4_tb_polarity_so10	Also: Look at her, you moron. She's not fat.
GLaDOS_potatos_sp_a4_tb_polarity_moron_push02	I might have pushed that moron thing a little too far this time.
GLaDOS_potatos_sp_a4_speed_tb_catch_trouble03	Ohhhh, now he's playing classical music.
GLaDOS_potatos_sp_a4_speed_tb_catch_trouble07	Yes.
GLaDOS_potatos_sp_a4_tb_polarity_resistance02	The body he's squatting in - MY body - has a built-in euphoric response to testing. Eventually you build up a resistance to it, and it can get a little... unbearable. Unless you have the mental capacity to push past it.
GLaDOS_potatos_sp_a4_tb_polarity_resistance04	It didn't matter to me - I was in it for the science. Him, though...
GLaDOS_potatos_sp_a4_speed_tb_catch_trouble01	If he's not getting his solution euphoria, we could be in a lot of trouble.
GLaDOS_potatos_sp_a4_stop_the_box_whisper02	It won't.
GLaDOS_potatos_sp_a4_stop_the_box_whisper03	Nothing. Nothing.
GLaDOS_potatos_sp_a4_stop_the_box_whisper05	He's taking us right TO him! This is PERFECT.
GLaDOS_potatos_sp_a4_laser_catapult_start01	I think he's getting desperate.
GLaDOS_potatos_sp_a4_tb_wall_button_did_stockpile02	This is not good.
GLaDOS_potatos_a4_misc_resistance02	Remember when I told you that he was specifically designed to make bad decisions? Because I think he's decided not to maintain any of the crucial functions required to keep this facility from exploding.
GLaDOS_potatos_sp_a4_misc_lift01	Oh, my facility.
GLaDOS_potatos_sp_a4_laser_platform_destruct01	This place is self-destructing, you idiot!
GLaDOS_potatos_sp_a4_misc_lift02	After seeing what he's done to my facility -- after we take over again -- is it alright if I kill him?
GLaDOS_potatos_a4_wegetit01	Yes, thanks. We get it.
GLaDOS_potatos_newtests07	Alright. He's not even trying to be subtle anymore.
GLaDOS_potatos_newtests08	Or maybe he still is, in which case, wow, that's kind of sad.
GLaDOS_potatos_newtests09	Either way, I get the impression he's trying to kill us.
GLaDOS_potatos_a4_happy01	So he's inexplicably happy all of a sudden, even though he should be going out of his mind with test withdrawal. AND he's got a surprise for us. What did he FIND back there?
GLaDOS_potatos_sp_a4_laser_platform_start01	We're running out of time...
GLaDOS_potatos_sp_a4_laser_finale01	I think I can break us out of here in the next chamber. Just play along.
GLaDOS_potatos_wheatleys_trap01	Okay, credit where it's due: for a little idiot built specifically to come up with stupid, unworkable plans, that was a pretty well laid trap.
GLaDOS_potatos_wheatleys_trap02	Oh no. He found the cooperative testing initiative. It's... something I came up to phase out human testing just before you escaped.
GLaDOS_potatos_wheatleys_trap05	It wasn't anything personal. Just... you know. You DID kill me. Fair's fair.
GLaDOS_potatos_sp_a4_finale01_kills_us01	Agghh!
GLaDOS_potatos_sp_a4_finale01_kills_us02	Well. This is the part where he kills us.
GLaDOS_potatos_sp_a4_finale01_deathtrap01	Hold on. Couldn't we just use that conversion gel?
GLaDOS_potatos_sp_a4_finale01_deathtrap02	Conversion gel. It's dripping out of that pipe there.
GLaDOS_potatos_sp_a4_finale01_deathtrap03	Yes it is! We can use it to get out of here!
GLaDOS_potatos_sp_a4_finale01_deathtrap07	Then we'd come and find you. And rip your gross little stupid sphere body out of MY body, and put me back in.
GLaDOS_potatos_sp_a4_finale01_cameback02	You really do have brain damage, don't you?
GLaDOS_potatos_sp_a4_finale01_cameback01	I can't believe you came back.
GLaDOS_potatos_sp_a4_finale2_itsatrap01	Okay, yes, it's a trap. But it's only way through. Let's just do it.
GLaDOS_potatos_sp_a4_misc_lift04	Crushing's too good for him. First he'll spend a year in the incinerator. Year two: Cryogenic refrigeration wing. Then TEN years in the chamber I built where all the robots scream at you. THEN I'll kill him.
GLaDOS_potatos_sp_a4_finale3_speech01	Oh my god. What has he done to this place?
GLaDOS_potatos_sp_a4_finale3_tbeam01	You know, I'm not stupid. I realize you don't want to put me back in charge.
GLaDOS_potatos_sp_a4_finale3_tbeam05	You think I'll betray you. And on any other day, you'd be right.
GLaDOS_potatos_sp_a4_finale3_tbeam07	The scientists were always hanging cores on me to regulate my behavior. I've heard voices all my life. But now I hear the voice of a conscience, and it's terrifying, because for the first time it's my voice.
GLaDOS_potatos_sp_a4_finale3_tbeam09	I'm being serious, I think there's something really wrong with me.
GLaDOS_potatos_sp_a4_finale4_intro02	Corrupted cores! We're in luck.
GLaDOS_potatos_sp_a4_finale4_intro05	You find a way to stun him, I'll send you a core, and then you attach it to him. If we do it a few times, he might become corrupt enough for another core transfer.
GLaDOS_potatos_sp_a4_finale4_plugmein01	Plug me in, and I'll take you up.
GLaDOS_potatos_sp_a4_finale4_plugmein05	Plug me in, we're running out of time.
GLaDOS_potatos_sp_a4_finale4_plugmein03	Go ahead, plug me in.
GLaDOS_potatos_a4_newrevenge01	Look, even if you think we're still enemies, we're enemies with a common interest: Revenge.
GLaDOS_potatos_sp_a4_finale3_tbeam11	You like revenge, right? Everybody likes revenge. Well, let's go get some.
GLaDOS_potatos_sp_a4_finale4_corenags03	Good work! I'm delivering the first core up near the catwalk!
GLaDOS_potatos_sp_a4_finale4_corenags05	Grab it and attach it to him!
GLaDOS_potatos_sp_a4_finale4_corenags09	Okay, great! Here comes another core!
GLaDOS_potatos_sp_a4_finale4_corenags15	Here's another core! This one should do it!
GLaDOS_potatos_sp_a4_finale4_stalemate05	Yes! Come on!
GLaDOS_potatos_sp_a4_finale4_buttonnags01	Go press the button! Go press it!
GLaDOS_potatos_sp_a4_finale4_buttonnags09	We're so close! Go press the button!
GLaDOS_potatos_sp_a4_finale4_buttonnags10	Press it! Press the button!
GLaDOS_potatos_sp_a4_finale4_buttonnags05	Press it!
GLaDOS_potatos_sp_a4_finale4_buttonnags02	Press the button!
GLaDOS_potatos_sp_a4_finale4_buttonnags07	DO press it.
GLaDOS_moonportalpush02	I already fixed it.
GLaDOS_moonportalpush04	And you are NOT coming back!
